"progress_monitor"
"Time Step" "flow-time etc.."
("Time Step" "flow-time" "particle_area_flow" "particle_volume_flow")
1110 0.00555 -24.87901372217656 -3.478747546911723e-08
1120 0.005600000000000001 -24.87907351208265 -3.478759391557299e-08
1130 0.005650000000000001 -24.87912288720153 -3.478769641470604e-08
1140 0.0057 -24.87915242862675 -3.478776712600389e-08
1150 0.005750000000000001 -24.87916091643323 -3.478780416338926e-08
1160 0.0058 -24.87915011612442 -3.478780867498995e-08
1170 0.00585 -24.87913147163783 -3.478779754090265e-08
1180 0.005900000000000001 -24.87911589838824 -3.478778815966425e-08
1190 0.00595 -24.87911275025513 -3.478779537171192e-08
1200 0.006 -24.87912723318472 -3.478782830699372e-08
1210 0.006050000000000001 -24.87915889431858 -3.478788954470216e-08
1220 0.0061 -24.87920313620573 -3.478797523933245e-08
1230 0.00615 -24.8792514992876 -3.478806997548613e-08
1240 0.006200000000000001 -24.87929630473042 -3.478816148686056e-08
1250 0.00625 -24.87933019252772 -3.478823764764005e-08
1260 0.006300000000000001 -24.87934845733552 -3.478828946511706e-08
1270 0.006350000000000001 -24.87935288444328 -3.478831795308204e-08
1280 0.0064 -24.87935616896226 -3.478834272335195e-08
1290 0.006450000000000001 -24.879360018658 -3.478836460158156e-08
1300 0.006500000000000001 -24.87937053971704 -3.478839468167651e-08
1310 0.00655 -24.87938846484696 -3.478843574026986e-08
1320 0.006600000000000001 -24.87941641682592 -3.478849513618795e-08
1330 0.006650000000000001 -24.87944992458459 -3.478856520328315e-08
1340 0.0067 -24.87948488765672 -3.478863932780722e-08
1350 0.006750000000000001 -24.87951471958992 -3.478870725786679e-08
1360 0.0068 -24.87953198771655 -3.478875857497775e-08
1370 0.00685 -24.87952846987314 -3.478877701331394e-08
1380 0.006900000000000001 -24.87950645041747 -3.478876451019612e-08
1390 0.00695 -24.87947192090673 -3.478872868969108e-08
1400 0.007 -24.879442456178 -3.47886975966207e-08
1410 0.007050000000000001 -24.87942738548617 -3.478868625944097e-08
1420 0.0071 -24.8794323977204 -3.478870433854779e-08
1430 0.007150000000000001 -24.87946164224799 -3.478875900514142e-08
1440 0.007200000000000001 -24.87952114315833 -3.478886287375079e-08
1450 0.00725 -24.87961299589391 -3.478902089766026e-08
1460 0.007300000000000001 -24.87973451460601 -3.478922867992357e-08
1470 0.007350000000000001 -24.87987972011782 -3.478947726919117e-08
1480 0.0074 -24.88003061298548 -3.478973768881407e-08
1490 0.007450000000000001 -24.88017372520843 -3.478998970624367e-08
1500 0.007500000000000001 -24.88028895527778 -3.479019977600486e-08
1510 0.00755 -24.88035526676903 -3.479033435884126e-08
1520 0.007600000000000001 -24.8803529023601 -3.479036072175381e-08
1530 0.007650000000000001 -24.88027381763012 -3.47902657673533e-08
1540 0.0077 -24.88012031079085 -3.479005280468457e-08
1550 0.007750000000000001 -24.8799144229111 -3.478975307822979e-08
1560 0.007800000000000001 -24.87968429785138 -3.478941002665609e-08
1570 0.007850000000000001 -24.87945260729516 -3.478905872626594e-08
1580 0.007900000000000001 -24.87924920288993 -3.478874671788752e-08
1590 0.00795 -24.87910259541628 -3.478851807186738e-08
1600 0.008 -24.87904359931515 -3.47884235375707e-08
1610 0.00805 -24.87907820449411 -3.478847502088008e-08
1620 0.008100000000000001 -24.87920256719353 -3.478866805853171e-08
1630 0.008150000000000001 -24.87938578138839 -3.478895778709801e-08
1640 0.008200000000000001 -24.87959169340078 -3.478928947905627e-08
1650 0.00825 -24.87978595709254 -3.478960975459443e-08
1660 0.0083 -24.87994293723784 -3.478987896805327e-08
1670 0.008350000000000002 -24.88004187025395 -3.479006234816419e-08
1680 0.008400000000000001 -24.88008190389922 -3.47901569264021e-08
1690 0.008450000000000001 -24.88008365135407 -3.479019136458717e-08
1700 0.008500000000000001 -24.88006535394603 -3.479019247091425e-08
1710 0.00855 -24.88004004380867 -3.479017944189546e-08
1720 0.0086 -24.88002651795634 -3.479017987005144e-08
1730 0.008650000000000001 -24.88003650494116 -3.479021232649679e-08
1740 0.008700000000000001 -24.88007683895947 -3.479028870529624e-08
1750 0.008750000000000001 -24.88013289672886 -3.479038837072896e-08
1760 0.008800000000000001 -24.88018987252871 -3.479049037014143e-08
1770 0.00885 -24.8802296615346 -3.479056794466463e-08
1780 0.0089 -24.88024064538389 -3.479060453669528e-08
1790 0.008950000000000001 -24.88022102617526 -3.479059681340429e-08
1800 0.009000000000000001 -24.88018528498372 -3.479056410183347e-08
1810 0.009050000000000001 -24.88013126982016 -3.479050371577559e-08
1820 0.0091 -24.88005785772409 -3.479041355265698e-08
1830 0.00915 -24.87995895410438 -3.479028082902155e-08
1840 0.009200000000000002 -24.87983920910247 -3.479011148465231e-08
1850 0.009250000000000001 -24.87970546758203 -3.478991428867281e-08
1860 0.009300000000000001 -24.87957841440675 -3.478972467423767e-08
1870 0.009350000000000001 -24.87947839034372 -3.478957692922986e-08
1880 0.0094 -24.87939989968267 -3.478945768384977e-08
1890 0.00945 -24.87933000678183 -3.478934760496748e-08
1900 0.009500000000000001 -24.87929386950785 -3.478929174327122e-08
1910 0.009550000000000001 -24.87931350491711 -3.478932596271597e-08
1920 0.009600000000000001 -24.87938400085404 -3.478944382345593e-08
1930 0.009650000000000001 -24.87949347191109 -3.478962859434368e-08
1940 0.0097 -24.87961624390868 -3.478983891715323e-08
1950 0.00975 -24.8797268688973 -3.479003421585964e-08
1960 0.009800000000000001 -24.87980363423098 -3.479017727762254e-08
1970 0.009850000000000001 -24.8798270516051 -3.479023780157331e-08
1980 0.009900000000000001 -24.87979041458278 -3.479020440934495e-08
1990 0.009950000000000001 -24.87969212401766 -3.47900732421962e-08
2000 0.01 -24.87953594768006 -3.478984719902721e-08
2010 0.01005 -24.8793329346514 -3.478954352395203e-08
2020 0.0101 -24.87910825625814 -3.478920313399367e-08
2030 0.01015 -24.87888482810446 -3.478886295260104e-08
2040 0.0102 -24.87867374942619 -3.478853965334143e-08
2050 0.01025 -24.87849037675711 -3.478825769052702e-08
2060 0.0103 -24.87834404940871 -3.47880316432526e-08
2070 0.01035 -24.87823532809113 -3.47878619961095e-08
2080 0.0104 -24.87815361454391 -3.478773309557387e-08
2090 0.01045 -24.8780950619649 -3.47876402852922e-08
2100 0.0105 -24.87805952359405 -3.478758602362781e-08
2110 0.01055 -24.87804059872164 -3.478756028736746e-08
2120 0.0106 -24.87802117760228 -3.478753119071593e-08
2130 0.01065 -24.87799860428958 -3.478749782591226e-08
2140 0.0107 -24.87798667743151 -3.478748383983865e-08
2150 0.01075 -24.87798973700051 -3.478749510768556e-08
2160 0.0108 -24.8780058948992 -3.47875286175457e-08
2170 0.01085 -24.87802745866391 -3.478757282043594e-08
2180 0.0109 -24.87805292536876 -3.478762685823327e-08
2190 0.01095 -24.87807784963054 -3.478768243129161e-08
2200 0.011 -24.87809691706754 -3.478773002945126e-08
2210 0.01105 -24.87810480957588 -3.478776054180392e-08
2220 0.0111 -24.87809629486106 -3.478776495666118e-08
2230 0.01115 -24.87806684726115 -3.478773485963887e-08
2240 0.0112 -24.87801593939889 -3.478766910015305e-08
2250 0.01125 -24.87794494435639 -3.478756949538313e-08
2260 0.0113 -24.87786497063993 -3.47874541601791e-08
2270 0.01135 -24.87779174850553 -3.478734808246845e-08
2280 0.0114 -24.87773117622513 -3.478725979543906e-08
2290 0.01145 -24.87768430300737 -3.478719235261246e-08
2300 0.0115 -24.87764290619128 -3.478713424722796e-08
2310 0.01155 -24.8776010744505 -3.478707828728006e-08
2320 0.0116 -24.87755446683511 -3.478701649623899e-08
2330 0.01165 -24.87750815475249 -3.478695619190326e-08
2340 0.0117 -24.87746703069937 -3.478690359881242e-08
2350 0.01175 -24.87743371236953 -3.478686175115852e-08
2360 0.0118 -24.87740889285092 -3.478683146502926e-08
2370 0.01185 -24.87739585776383 -3.478681786750833e-08
2380 0.0119 -24.87739242172852 -3.478681812689567e-08
2390 0.01195 -24.87739892046955 -3.478683520446855e-08
2400 0.012 -24.87741033357848 -3.47868618456814e-08
2410 0.01205 -24.87741750863925 -3.4786883899361e-08
2420 0.0121 -24.87741340433713 -3.478689046412239e-08
2430 0.01215 -24.87739344251872 -3.478687424277037e-08
2440 0.0122 -24.87735252464893 -3.478682743115842e-08
2450 0.01225 -24.87728371068274 -3.478673683606981e-08
2460 0.0123 -24.87718838436112 -3.478660348676757e-08
2470 0.01235 -24.87707422971577 -3.478643761498464e-08
2480 0.0124 -24.87696017299178 -3.478626841430552e-08
2490 0.01245 -24.87686346610048 -3.478612194524414e-08
2500 0.0125 -24.87679864148092 -3.478602205788964e-08
2510 0.01255 -24.87677343134667 -3.478598182494191e-08
2520 0.0126 -24.87678514715861 -3.478599978366638e-08
2530 0.01265 -24.87682679517685 -3.478606688081243e-08
2540 0.0127 -24.87689060598089 -3.47861739330906e-08
2550 0.01275 -24.87696444275019 -3.47863007977958e-08
2560 0.0128 -24.8770366849287 -3.478642827289019e-08
2570 0.01285 -24.87709991274933 -3.478654451129228e-08
2580 0.0129 -24.87714966484759 -3.478664178895548e-08
2590 0.01295 -24.87718005463103 -3.478670867820906e-08
2600 0.013 -24.87718631911104 -3.478673702062798e-08
2610 0.01305 -24.87716557413541 -3.478672284384703e-08
2620 0.0131 -24.87711880170759 -3.478666756488836e-08
2630 0.01315 -24.87704902847634 -3.478657468212024e-08
2640 0.0132 -24.87696227575009 -3.478645328294328e-08
2650 0.01325 -24.87686524958686 -3.478631340582331e-08
2660 0.0133 -24.87676952525751 -3.478617343153427e-08
2670 0.01335 -24.87668384990905 -3.478604679857319e-08
2680 0.0134 -24.87661260277226 -3.47859417682884e-08
2690 0.01345 -24.87654988463539 -3.478584925371364e-08
2700 0.0135 -24.87649108890328 -3.478576291871641e-08
2710 0.01355 -24.87644040071791 -3.478569069916635e-08
2720 0.0136 -24.87640454232638 -3.478564259617786e-08
2730 0.01365 -24.87638784575014 -3.478562379173101e-08
2740 0.0137 -24.87638952068779 -3.47856329319361e-08
2750 0.01375 -24.87640570635773 -3.47856657333013e-08
2760 0.0138 -24.87642897928826 -3.478571059755895e-08
2770 0.01385 -24.87645846269568 -3.478576736097778e-08
2780 0.0139 -24.87649272102743 -3.478583309689702e-08
2790 0.01395 -24.87653415101 -3.47859110171463e-08
2800 0.014 -24.87658787717051 -3.478600893823244e-08
2810 0.01405 -24.87665751177487 -3.478613231201353e-08
2820 0.0141 -24.87673948814061 -3.478627366194071e-08
2830 0.01415 -24.87682737606794 -3.478642369646113e-08
2840 0.0142 -24.87692009591523 -3.478658316667534e-08
2850 0.01425 -24.87701901596865 -3.478675451796708e-08
2860 0.0143 -24.87712867731387 -3.478694472534955e-08
2870 0.01435 -24.87724453121773 -3.478714561187931e-08
2880 0.0144 -24.87735949606863 -3.478734793007209e-08
2890 0.01445 -24.87745466702665 -3.478752158937864e-08
2900 0.0145 -24.87751452633266 -3.478764278419824e-08
2910 0.01455 -24.87752563939806 -3.47876880973846e-08
2920 0.0146 -24.87749179631093 -3.478766181774251e-08
2930 0.01465 -24.87743209453593 -3.47875912023169e-08
2940 0.0147 -24.87737376777664 -3.478751828136249e-08
2950 0.01475 -24.87733567307989 -3.478747164857591e-08
2960 0.0148 -24.87732881128387 -3.478747021427704e-08
2970 0.01485 -24.87734609573092 -3.478750520333182e-08
2980 0.0149 -24.87738194928132 -3.478756947968052e-08
2990 0.01495 -24.87744256523161 -3.478767589934459e-08
3000 0.015 -24.87753232314816 -3.478783101277623e-08
3010 0.01505 -24.87764964660615 -3.478803175196875e-08
3020 0.0151 -24.87779075496162 -3.478827031666674e-08
3030 0.01515 -24.87794825107985 -3.47885352212752e-08
3040 0.0152 -24.87811384034526 -3.478881458762938e-08
3050 0.01525 -24.87827919999169 -3.478909718982531e-08
3060 0.0153 -24.87842767614131 -3.4789355664882e-08
3070 0.01535 -24.87854851992317 -3.478957300391266e-08
3080 0.0154 -24.8786374458468 -3.478974208067357e-08
3090 0.01545 -24.87869793879868 -3.478986818980506e-08
3100 0.0155 -24.87872874481316 -3.478994605930391e-08
3110 0.01555 -24.87873000289195 -3.478997507936937e-08
3120 0.0156 -24.8787028289167 -3.478995594901435e-08
3130 0.01565 -24.87866398470192 -3.478991738349845e-08
3140 0.0157 -24.87862482434047 -3.478987674529069e-08
3150 0.01575 -24.8785929014258 -3.478984594071527e-08
3160 0.0158 -24.87856821489395 -3.478982501730771e-08
3170 0.01585 -24.87854454150015 -3.478980469680943e-08
3180 0.0159 -24.87851438857897 -3.478977242573621e-08
3190 0.01595 -24.87848426868656 -3.478974082881771e-08
3200 0.016 -24.87845965381208 -3.478971715160379e-08
3210 0.01605 -24.87845087569235 -3.478971694609189e-08
3220 0.0161 -24.87845951344411 -3.478974233986842e-08
3230 0.01615 -24.8784840295094 -3.47897927109421e-08
3240 0.0162 -24.87852172132056 -3.478986430055068e-08
3250 0.01625 -24.8785736593685 -3.478996073125293e-08
3260 0.0163 -24.87863732523573 -3.479007763565436e-08
3270 0.01635 -24.87871120893102 -3.47902118908822e-08
3280 0.0164 -24.87879468786046 -3.479036177213564e-08
3290 0.01645 -24.87888554958917 -3.479052411333639e-08
3300 0.0165 -24.87897928031905 -3.479069247581704e-08
3310 0.01655 -24.8790632722091 -3.479084636351519e-08
3320 0.0166 -24.87912523236227 -3.479096542936665e-08
3330 0.01665 -24.87916613349421 -3.479105273579931e-08
3340 0.0167 -24.87919308139464 -3.479111947540685e-08
3350 0.01675 -24.87920967323846 -3.47911689616131e-08
3360 0.0168 -24.87921719086603 -3.479120280710435e-08
3370 0.01685 -24.87921038414042 -3.479121253927539e-08
3380 0.0169 -24.87919480451329 -3.479120887581929e-08
3390 0.01695 -24.87917540207108 -3.479119845171201e-08
3400 0.017 -24.87916037813613 -3.479119354763906e-08
3410 0.01705 -24.87915758177471 -3.479120553075467e-08
3420 0.0171 -24.87917658757777 -3.479125068540171e-08
3430 0.01715 -24.87922340906117 -3.479133865740836e-08
3440 0.0172 -24.87929108769966 -3.479145916076747e-08
3450 0.01725 -24.87936836238619 -3.479159611360969e-08
3460 0.0173 -24.87944238778889 -3.479172942317372e-08
3470 0.01735 -24.87951064807805 -3.479185605265061e-08
3480 0.0174 -24.87957175645144 -3.479197261855534e-08
3490 0.01745 -24.87962711866422 -3.479208131290562e-08
3500 0.0175 -24.87967282042413 -3.47921751684425e-08
3510 0.01755 -24.87970195332431 -3.47922432202181e-08
3520 0.0176 -24.87970946424654 -3.479227783204352e-08
3530 0.01765 -24.87969266208539 -3.479227403473228e-08
3540 0.0177 -24.87966041087162 -3.479224634440877e-08
3550 0.01775 -24.87961645091116 -3.479219916872412e-08
3560 0.0178 -24.87956901644759 -3.47921447833695e-08
3570 0.01785 -24.87952404404923 -3.479209112440016e-08
3580 0.0179 -24.87948921206176 -3.479205162657597e-08
3590 0.01795 -24.87946784204443 -3.479203084862602e-08
3600 0.018 -24.87946195465419 -3.479203287531435e-08
3610 0.01805 -24.87947509203732 -3.479206434987033e-08
3620 0.0181 -24.87951020906973 -3.479213040431414e-08
3630 0.01815 -24.87957185238311 -3.479223998382746e-08
3640 0.0182 -24.87965220568839 -3.479238072569259e-08
3650 0.01825 -24.8797399513656 -3.479253583224629e-08
3660 0.0183 -24.87981940950615 -3.479268058133869e-08
3670 0.01835 -24.87987906151598 -3.479279677928791e-08
3680 0.0184 -24.87991306513711 -3.479287384532209e-08
3690 0.01845 -24.87992104744836 -3.479291007015978e-08
3700 0.0185 -24.87990856100874 -3.479291362494514e-08
3710 0.01855 -24.87988097055283 -3.479289111633879e-08
3720 0.0186 -24.87984927977739 -3.479285936156026e-08
3730 0.01865 -24.87981896810627 -3.479282673119891e-08
3740 0.0187 -24.87979708086568 -3.47928063486416e-08
3750 0.01875 -24.87978384958026 -3.479279987475524e-08
3760 0.0188 -24.87977371357752 -3.479279951860535e-08
3770 0.01885 -24.879759109025 -3.479279508735813e-08
3780 0.0189 -24.87972478038584 -3.479276162329015e-08
3790 0.01895 -24.87965915899856 -3.479267932768244e-08
3800 0.019 -24.87955739045997 -3.479253949468267e-08
3810 0.01905 -24.87941789658509 -3.479233774605584e-08
3820 0.0191 -24.8792485617828 -3.479208489658382e-08
3830 0.01915 -24.87906838723419 -3.479180998370251e-08
3840 0.0192 -24.87890545009855 -3.479155781951689e-08
3850 0.01925 -24.87878290622336 -3.479136512457172e-08
3860 0.0193 -24.87871415039694 -3.479125636331103e-08
3870 0.01935 -24.8786904911277 -3.479122033161911e-08
3880 0.0194 -24.87869223155444 -3.479122783580596e-08
3890 0.01945 -24.8787029539984 -3.47912539408879e-08
3900 0.0195 -24.87871432649669 -3.479128482518968e-08
3910 0.01955 -24.87872292739284 -3.479131261409194e-08
3920 0.0196 -24.87872788305605 -3.47913338622669e-08
3930 0.01965 -24.87873406708949 -3.479135608864813e-08
3940 0.0197 -24.87873330338706 -3.479136569755731e-08
3950 0.01975 -24.87872393544129 -3.47913614413139e-08
3960 0.0198 -24.87870185474008 -3.479133667054263e-08
3970 0.01985 -24.87866872770123 -3.479129622388355e-08
3980 0.0199 -24.87863441325567 -3.479125651158666e-08
3990 0.01995 -24.87859652386312 -3.479121269043805e-08
4000 0.02 -24.87854514297956 -3.479114839435286e-08
4010 0.02005 -24.87846868306365 -3.479104560470196e-08
4020 0.0201 -24.87835780100711 -3.479088885010001e-08
4030 0.02015 -24.87821283382134 -3.479067612389663e-08
4040 0.0202 -24.87804926491755 -3.47904297181988e-08
4050 0.02025 -24.87788914777639 -3.479018298773826e-08
4060 0.0203 -24.87775665690616 -3.478997479806088e-08
4070 0.02035 -24.87767547957677 -3.478984451284663e-08
4080 0.0204 -24.87764434219024 -3.478978966666064e-08
4090 0.02045 -24.87766670252803 -3.478982140126942e-08
4100 0.0205 -24.87773427545557 -3.478992907974162e-08
4110 0.02055 -24.87782875790711 -3.479008574021337e-08
4120 0.0206 -24.87791368571119 -3.479023328884598e-08
4130 0.02065 -24.8779669399077 -3.479033581023281e-08
4140 0.0207 -24.87798223716181 -3.479037982202723e-08
4150 0.02075 -24.87797006009119 -3.479037796488756e-08
4160 0.0208 -24.87795052565005 -3.479036013181757e-08
4170 0.02085 -24.87794145248207 -3.479035633714849e-08
4180 0.0209 -24.87795338284728 -3.479038296980866e-08
4190 0.02095 -24.87798469361902 -3.479043925352418e-08
4200 0.021 -24.87802379546728 -3.479051121450897e-08
4210 0.02105 -24.87805936853228 -3.479058169944689e-08
4220 0.0211 -24.87807406073727 -3.479062516301674e-08
4230 0.02115 -24.87805233112199 -3.479061363624044e-08
4240 0.0212 -24.87799367505393 -3.479054293799026e-08
4250 0.02125 -24.87790377546945 -3.479041918543824e-08
4260 0.0213 -24.87779734686559 -3.479026564705062e-08
4270 0.02135 -24.87769212308596 -3.479010972801135e-08
4280 0.0214 -24.8775950723187 -3.478996332789779e-08
4290 0.02145 -24.87750494299007 -3.478982462916418e-08
4300 0.0215 -24.87743145038769 -3.478971285494248e-08
4310 0.02155 -24.87737607299768 -3.478963082390543e-08
4320 0.0216 -24.87733494202378 -3.478957250656453e-08
4330 0.02165 -24.87730592743718 -3.478953390783266e-08
4340 0.0217 -24.87728936780532 -3.478951491319769e-08
4350 0.02175 -24.87728544130021 -3.478951532821818e-08
4360 0.0218 -24.87729691661314 -3.47895413265933e-08
4370 0.02185 -24.8773203675498 -3.478958751224491e-08
4380 0.0219 -24.87734525656481 -3.47896370099502e-08
4390 0.02195 -24.8773596910472 -3.478967112286406e-08
4400 0.022 -24.87735770715948 -3.478968190517236e-08
4410 0.02205 -24.87733468293855 -3.478966007848943e-08
4420 0.0221 -24.87729315218148 -3.478960848698706e-08
4430 0.02215 -24.87724218582169 -3.478954044653209e-08
4440 0.0222 -24.8771970060367 -3.478947964199118e-08
4450 0.02225 -24.87716973272319 -3.478944519275102e-08
4460 0.0223 -24.87716469023812 -3.478944620395958e-08
4470 0.02235 -24.87717139641809 -3.478946727584896e-08
4480 0.0224 -24.87717208314731 -3.478948014192934e-08
4490 0.02245 -24.87715492813844 -3.478946672154922e-08
4500 0.0225 -24.87711865496492 -3.478942462086804e-08
4510 0.02255 -24.87707331575015 -3.478936596674358e-08
4520 0.0226 -24.8770428191581 -3.47893267122794e-08
4530 0.02265 -24.87705024646879 -3.478934292519463e-08
4540 0.0227 -24.87710163764786 -3.478942712066259e-08
4550 0.02275 -24.87717839956023 -3.478955272391732e-08
4560 0.0228 -24.87725553212317 -3.478968391688234e-08
4570 0.02285 -24.87731298062816 -3.478979021028665e-08
4580 0.0229 -24.87735119040938 -3.478986969059974e-08
4590 0.02295 -24.87737246095623 -3.478992492652399e-08
4600 0.023 -24.87737546437444 -3.478995042759788e-08
4610 0.02305 -24.87736132531743 -3.478994555100913e-08
4620 0.0231 -24.87733959137336 -3.478992448992769e-08
4630 0.02315 -24.87733183433503 -3.478992320815558e-08
4640 0.0232 -24.87734758522213 -3.478995705432201e-08
4650 0.02325 -24.87739129062882 -3.479003534099076e-08
4660 0.0233 -24.87745002177595 -3.479013946029582e-08
4670 0.02335 -24.87750433811666 -3.479023966685713e-08
4680 0.0234 -24.87754121922152 -3.479031554873554e-08
4690 0.02345 -24.87755333382905 -3.479035476733181e-08
4700 0.0235 -24.87754436449348 -3.479035958910671e-08
4710 0.02355 -24.87753123808053 -3.479035465656438e-08
4720 0.0236 -24.87753286955062 -3.479037005874169e-08
